v2tone,sourcecommonname,themes,date,ECON,ENV,SOCIAL,LEGAL,LEAD,year,month,day,date format
-1.546391753,madison.com,TAX_FNCACT;TAX_FNCACT_MANUFACTURER;ECON_STOCKMARKET;SOC_POLARIZED;TAX_FNCACT_ANALYSTS;UNGP_CRIME_VIOLENCE;TAX_ECON_PRICE;EPU_ECONOMY_HISTORIC;SOC_EMERGINGTECH;WB_698_TRADE;TAX_FNCACT_FOOL;WB_2433_CONFLICT_AND_VIOLENCE;WB_2465_REVOLUTIONARY_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2462_POLITICAL_VIOLENCE_AND_WAR;USPEC_POLICY1;EPU_POLICY;EPU_POLICY_POLICY;,2.01608E+13,1,0,0,0,0,2016,08,30,8/30/16 15:15
4,prnewswire.com,TAX_FNCACT;TAX_FNCACT_DISTRIBUTOR;EPU_ECONOMY_HISTORIC;TAX_FNCACT_DIRECTOR;LEADER;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;TAX_FNCACT_MANAGER;TAX_FNCACT_LEADER;SOC_INNOVATION;WB_135_TRANSPORT;WB_1174_WAREHOUSING_AND_STORAGE;WB_793_TRANSPORT_AND_LOGISTICS_SERVICES;ECON_STOCKMARKET;WB_698_TRADE;,2.01606E+13,1,0,0,0,1,2016,06,22,6/22/16 20:30
-0.423370025,satprnews.com,ECON_STOCKMARKET;SOC_TECHNOLOGYSECTOR;WB_698_TRADE;CRISISLEX_C07_SAFETY;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_1014_CRIMINAL_JUSTICE;TAX_FNCACT;TAX_FNCACT_ANALYST;TAX_FNCACT_WRITER;TAX_FNCACT_AUTHOR;USPEC_POLITICS_GENERAL1;WB_2024_ANTI_CORRUPTION_AUTHORITIES;WB_2025_INVESTIGATION;WB_831_GOVERNANCE;WB_832_ANTI_CORRUPTION;VETO;USPEC_UNCERTAINTY1;TAX_FNCACT_ADVISER;WB_845_LEGAL_AND_REGULATORY_FRAMEWORK;WB_851_INTELLECTUAL_PROPERTY_RIGHTS;WB_1042_TRADEMARKS;WB_1039_PROPERTY_LAWS_AND_REGULATIONS;,2.01606E+13,1,0,0,0,0,2016,06,22,6/22/16 16:30
-0.331125828,profitconfidential.com,ECON_STOCKMARKET;TAX_FNCACT;TAX_FNCACT_ANALYST;TAX_ECON_PRICE;SHORTAGE;EPU_ECONOMY_HISTORIC;TAX_FNCACT_INVESTOR;WB_678_DIGITAL_GOVERNMENT;WB_2944_SERVERS;WB_671_STORAGE_MANAGEMENT;WB_667_ICT_INFRASTRUCTURE;WB_672_NETWORK_MANAGEMENT;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;WB_137_WATER;TAX_FNCACT_DRIVER;WB_135_TRANSPORT;WB_1174_WAREHOUSING_AND_STORAGE;WB_793_TRANSPORT_AND_LOGISTICS_SERVICES;,2.01606E+13,1,0,0,0,0,2016,06,24,6/24/16 14:30
1.162790698,directorstalkinterviews.com,ECON_STOCKMARKET;TAX_FNCACT;TAX_FNCACT_ANALYSTS;SOC_TECHNOLOGYSECTOR;TAX_ECON_PRICE;TAX_FNCACT_ANALYST;WB_698_TRADE;EPU_ECONOMY_HISTORIC;WB_135_TRANSPORT;WB_1174_WAREHOUSING_AND_STORAGE;WB_793_TRANSPORT_AND_LOGISTICS_SERVICES;,2.01606E+13,1,0,0,0,0,2016,06,24,6/24/16 4:45
2.266545784,profitconfidential.com,ECON_STOCKMARKET;WB_698_TRADE;TAX_ECON_PRICE;EPU_ECONOMY_HISTORIC;TAX_FNCACT;TAX_FNCACT_CFO;WB_678_DIGITAL_GOVERNMENT;WB_2944_SERVERS;WB_671_STORAGE_MANAGEMENT;WB_667_ICT_INFRASTRUCTURE;WB_672_NETWORK_MANAGEMENT;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;TECH_VIRTUALREALITY;TAX_FNCACT_DRIVER;TECH_AUTOMATION;WB_135_TRANSPORT;WB_1174_WAREHOUSING_AND_STORAGE;WB_793_TRANSPORT_AND_LOGISTICS_SERVICES;WB_1921_PRIVATE_SECTOR_DEVELOPMENT;WB_346_COMPETITIVE_INDUSTRIES;WB_818_INDUSTRY_POLICY_AND_REAL_SECTORS;WB_1281_MANUFACTURING;WB_2416_INTERNET_OF_THINGS;WB_2399_ICT_INNOVATION_AND_TRANSFORMATION;CRISISLEX_C07_SAFETY;TAX_ETHNICITY;TAX_ETHNICITY_CHINESE;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_CHINESE;TAX_ETHNICITY_TAIWANESE;SHORTAGE;TAX_ETHNICITY_ASIAN;TAX_FNCACT_ANALYSTS;,2.01609E+13,1,0,0,0,0,2016,09,09,9/9/16 11:30
1.5625,thecerbatgem.com,TAX_FNCACT;TAX_FNCACT_ANALYSTS;TAX_ECON_PRICE;TAX_FNCACT_MANUFACTURER;TAX_DISEASE;TAX_DISEASE_OVERWEIGHT;WB_1406_DISEASES;WB_1435_OBESITY;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY;EPU_ECONOMY_HISTORIC;LEADER;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;TAX_FNCACT_VICE_PRESIDENT;EPU_CATS_REGULATION;EPU_CATS_FINANCIAL_REGULATION;TAX_FNCACT_INSIDERS;RETIREMENT;WB_2690_CATEGORIES_OF_EMPLOYMENT;WB_2670_JOBS;WB_2689_JOBS_DIAGNOSTICS;WB_2896_RETIREMENT;TAX_FNCACT_ANALYST;,2.01609E+13,0,0,0,0,1,2016,09,27,9/27/16 0:15
0,newburghpress.com,TAX_FNCACT;TAX_FNCACT_ANALYSTS;TAX_FNCACT_ANALYST;EPU_ECONOMY_HISTORIC;UNGP_FORESTS_RIVERS_OCEANS;TAX_ECON_PRICE;ECON_STOCKMARKET;USPEC_POLICY1;EPU_POLICY;EPU_POLICY_SPENDING;WB_698_TRADE;WB_1150_VOLATILITY;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT;,2.01609E+13,1,0,0,0,0,2016,09,27,9/27/16 1:00
2.478314746,nasdaq.com,,2.0161E+13,0,0,0,0,0,2016,10,11,10/11/16 23:00
0,eyeontaiwan.com,MEDIA_MSM;TAX_FNCACT;TAX_FNCACT_REPORTER;TAX_ETHNICITY;TAX_ETHNICITY_TAIWANESE;WB_1921_PRIVATE_SECTOR_DEVELOPMENT;WB_346_COMPETITIVE_INDUSTRIES;WB_818_INDUSTRY_POLICY_AND_REAL_SECTORS;WB_1281_MANUFACTURING;ECON_STOCKMARKET;DELAY;,2.0161E+13,1,0,0,0,0,2016,10,11,10/11/16 23:00
-1.320754717,investors.com,TAX_FNCACT;TAX_FNCACT_ANALYSTS;ECON_STOCKMARKET;WB_698_TRADE;EPU_CATS_MIGRATION_FEAR_FEAR;TAX_FNCACT_ANALYST;WB_1921_PRIVATE_SECTOR_DEVELOPMENT;WB_346_COMPETITIVE_INDUSTRIES;WB_818_INDUSTRY_POLICY_AND_REAL_SECTORS;WB_1281_MANUFACTURING;EPU_ECONOMY_HISTORIC;USPEC_POLICY1;USPEC_UNCERTAINTY1;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_2048_COMPENSATION_CAREERS_AND_INCENTIVES;WB_723_PUBLIC_ADMINISTRATION;WB_724_HUMAN_RESOURCES_FOR_PUBLIC_SECTOR;TAX_ECON_PRICE;,2.0161E+13,1,0,0,0,0,2016,10,05,10/5/16 15:30
1.437371663,barrons.com,TAX_FNCACT;TAX_FNCACT_TRADER;EPU_ECONOMY_HISTORIC;ECON_STOCKMARKET;TAX_ECON_PRICE;KILL;,2.01609E+13,1,0,0,0,0,2016,09,09,9/9/16 17:45
0.862068966,dailyme.com,TAX_ECON_PRICE;WB_1921_PRIVATE_SECTOR_DEVELOPMENT;WB_346_COMPETITIVE_INDUSTRIES;WB_818_INDUSTRY_POLICY_AND_REAL_SECTORS;WB_1281_MANUFACTURING;ECON_STOCKMARKET;TAX_DISEASE;TAX_DISEASE_OVERWEIGHT;WB_1406_DISEASES;WB_1435_OBESITY;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY;TAX_FNCACT;TAX_FNCACT_ANALYST;USPEC_POLICY1;EPU_POLICY;EPU_POLICY_POLICY;,2.01608E+13,1,0,0,0,0,2016,08,30,8/30/16 16:30
-1.368159204,fool.com,ECON_STOCKMARKET;TAX_ECON_PRICE;TAX_ETHNICITY;TAX_ETHNICITY_BLACK;EPU_ECONOMY_HISTORIC;CRISISLEX_CRISISLEXREC;WB_1921_PRIVATE_SECTOR_DEVELOPMENT;WB_346_COMPETITIVE_INDUSTRIES;WB_818_INDUSTRY_POLICY_AND_REAL_SECTORS;WB_1281_MANUFACTURING;ACT_MAKESTATEMENT;TAX_FNCACT;TAX_FNCACT_FOOL;USPEC_POLICY1;EPU_POLICY;EPU_POLICY_POLICY;,2.01609E+13,1,0,0,0,0,2016,09,15,9/15/16 13:30
-0.551267916,fool.com,ECON_STOCKMARKET;EPU_ECONOMY_HISTORIC;TAX_FNCACT;TAX_FNCACT_HUNTERS;ECON_INTEREST_RATES;EPU_POLICY;EPU_POLICY_INTEREST_RATES;EPU_CATS_MONETARY_POLICY;WB_698_TRADE;USPEC_POLICY1;EPU_ECONOMY;WB_678_DIGITAL_GOVERNMENT;WB_2944_SERVERS;WB_671_STORAGE_MANAGEMENT;WB_667_ICT_INFRASTRUCTURE;WB_672_NETWORK_MANAGEMENT;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;TAX_FNCACT_DRIVERS;AFFECT;TAX_ECON_PRICE;ARMEDCONFLICT;WB_2433_CONFLICT_AND_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2462_POLITICAL_VIOLENCE_AND_WAR;TAX_FNCACT_LEADERS;ECON_BANKRUPTCY;EPU_CATS_NATIONAL_SECURITY;TAX_ETHNICITY;TAX_ETHNICITY_KOREAN;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_KOREAN;KILL;CRISISLEX_T03_DEAD;CRISISLEX_T02_INJURED;USPEC_POLITICS_GENERAL1;NATURAL_DISASTER;NATURAL_DISASTER_FLOODS;TAX_FNCACT_ANALYSTS;TAX_FNCACT_FOOL;WB_2465_REVOLUTIONARY_VIOLENCE;EPU_POLICY_POLICY;,2.0161E+13,1,0,0,0,1,2016,10,29,10/29/16 17:00
-1.408450704,seattletimes.com,EPU_ECONOMY_HISTORIC;ECON_STOCKMARKET;TAX_FNCACT;TAX_FNCACT_ANALYST;TAX_ECON_PRICE;TAX_ETHNICITY;TAX_ETHNICITY_TAIWANESE;TAX_FNCACT_LEADER;TAX_FNCACT_ANALYSTS;TAX_ETHNICITY_KOREAN;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_KOREAN;UNGP_FORESTS_RIVERS_OCEANS;TAX_FNCACT_WORKERS;WB_135_TRANSPORT;WB_1174_WAREHOUSING_AND_STORAGE;WB_793_TRANSPORT_AND_LOGISTICS_SERVICES;TAX_FNCACT_EXECUTIVES;MEDIA_MSM;TAX_FNCACT_REPORTER;,2.01607E+13,1,0,0,0,1,2016,07,05,7/5/16 3:30
-1.694915254,finanznachrichten.de,ECON_STOCKMARKET;EPU_ECONOMY_HISTORIC;,2.01607E+13,1,0,0,0,0,2016,07,05,7/5/16 11:30
3.141361257,presstelegraph.com,TAX_ECON_PRICE;ECON_STOCKMARKET;TAX_FNCACT;TAX_FNCACT_ANALYSTS;,2.01609E+13,1,0,0,0,0,2016,09,02,9/2/16 7:15
3.017241379,nasdaq.com,TAX_ECON_PRICE;ECON_STOCKMARKET;TAX_FNCACT;TAX_FNCACT_ANALYST;,2.01608E+13,1,0,0,0,0,2016,08,29,8/29/16 20:30
1.456953642,thecerbatgem.com,TAX_ECON_PRICE;SCIENCE;TAX_FNCACT;TAX_FNCACT_MANUFACTURER;ECON_STOCKMARKET;EPU_ECONOMY_HISTORIC;TAX_FNCACT_ANALYSTS;LEADER;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;TAX_FNCACT_VICE_PRESIDENT;EPU_CATS_REGULATION;EPU_CATS_FINANCIAL_REGULATION;WB_439_MACROECONOMIC_AND_STRUCTURAL_POLICIES;WB_829_FISCAL_DECENTRALIZATION;WB_874_LOCAL_FINANCE;WB_877_ASSET_MANAGEMENT;WB_445_FISCAL_POLICY;TAX_FNCACT_ANALYST;,2.01608E+13,1,0,0,0,1,2016,08,29,8/29/16 13:15
2.395209581,journalstar.com,ECON_STOCKMARKET;TAX_ECON_PRICE;TAX_FNCACT;TAX_FNCACT_ARCHITECTS;EDUCATION;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_SCHOOLS;TAX_FNCACT_PHYSICIANS;GENERAL_HEALTH;MEDICAL;CRISISLEX_C03_WELLBEING_HEALTH;,2.01609E+13,1,0,0,0,0,2016,09,15,9/15/16 19:30
4.312668464,marketwatch.com,TAX_FNCACT;TAX_FNCACT_DISTRIBUTOR;EPU_ECONOMY_HISTORIC;TAX_FNCACT_DIRECTOR;LEADER;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;TAX_FNCACT_MANAGER;TAX_FNCACT_LEADER;SOC_INNOVATION;WB_135_TRANSPORT;WB_1174_WAREHOUSING_AND_STORAGE;WB_793_TRANSPORT_AND_LOGISTICS_SERVICES;ECON_STOCKMARKET;WB_698_TRADE;EPU_CATS_REGULATION;,2.01606E+13,1,0,0,0,1,2016,06,22,6/22/16 20:15
2.214650767,virtual-strategy.com,ECON_STOCKMARKET;SOC_TECHNOLOGYSECTOR;WB_698_TRADE;CRISISLEX_C07_SAFETY;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_1014_CRIMINAL_JUSTICE;TAX_FNCACT;TAX_FNCACT_ANALYST;,2.01606E+13,1,0,0,0,0,2016,06,22,6/22/16 16:30
-4.402515723,bloomberg.com,WB_2670_JOBS;WB_1467_EDUCATION_FOR_ALL;WB_470_EDUCATION;WB_2131_EMPLOYABILITY_SKILLS_AND_JOBS;WB_1484_EDUCATION_SKILLS_DEVELOPMENT_AND_LABOR_MARKET;TAX_FNCACT;TAX_FNCACT_ANALYSTS;ECON_STOCKMARKET;WB_698_TRADE;TAX_ETHNICITY;TAX_ETHNICITY_KOREAN;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_KOREAN;TAX_ECON_PRICE;,2.01606E+13,1,0,0,0,0,2016,06,30,6/30/16 22:30
-0.17699115,streetwisereport.com,TAX_FNCACT;TAX_FNCACT_ANALYSTS;TAX_ECON_PRICE;TAX_DISEASE;TAX_DISEASE_OVERWEIGHT;WB_1406_DISEASES;WB_1435_OBESITY;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY;ECON_DEBT;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT;WB_450_DEBT;WB_698_TRADE;TAX_FNCACT_ANALYST;TAX_FNCACT_WRITER;MEDIA_SOCIAL;,2.0161E+13,0,0,0,0,0,2016,10,19,10/19/16 17:15
-0.66518847,foxbusiness.com,ECON_STOCKMARKET;EPU_ECONOMY_HISTORIC;TAX_FNCACT;TAX_FNCACT_HUNTERS;ECON_INTEREST_RATES;EPU_POLICY;EPU_POLICY_INTEREST_RATES;EPU_CATS_MONETARY_POLICY;WB_698_TRADE;USPEC_POLICY1;EPU_ECONOMY;WB_678_DIGITAL_GOVERNMENT;WB_2944_SERVERS;WB_671_STORAGE_MANAGEMENT;WB_667_ICT_INFRASTRUCTURE;WB_672_NETWORK_MANAGEMENT;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;TAX_FNCACT_DRIVERS;AFFECT;TAX_ECON_PRICE;ARMEDCONFLICT;WB_2433_CONFLICT_AND_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2462_POLITICAL_VIOLENCE_AND_WAR;TAX_FNCACT_LEADERS;ECON_BANKRUPTCY;EPU_CATS_NATIONAL_SECURITY;TAX_ETHNICITY;TAX_ETHNICITY_KOREAN;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_KOREAN;KILL;CRISISLEX_T03_DEAD;CRISISLEX_T02_INJURED;USPEC_POLITICS_GENERAL1;NATURAL_DISASTER;NATURAL_DISASTER_FLOODS;TAX_FNCACT_FOOL;EPU_POLICY_POLICY;TAX_FNCACT_SPECIALIST;TAX_FNCACT_OFFICIAL;UNGP_FORESTS_RIVERS_OCEANS;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_COYOTES;MEDIA_SOCIAL;,2.0161E+13,1,0,0,0,1,2016,10,29,10/29/16 16:15
-0.263157895,fortune.com,TAX_FNCACT;TAX_FNCACT_ANALYSTS;WB_698_TRADE;TAX_FNCACT_CEO;TAX_ECON_PRICE;ECON_STOCKMARKET;,2.0161E+13,1,0,0,0,0,2016,10,04,10/4/16 22:15
-1.709401709,yahoo.com,,2.0161E+13,0,0,0,0,0,2016,10,04,10/4/16 21:00
1.418439716,contacto-latino.com,TAX_ECON_PRICE;TAX_FNCACT;TAX_FNCACT_ANALYSTS;ECON_STOCKMARKET;TAX_FNCACT_INVESTOR;EPU_ECONOMY_HISTORIC;MEDIA_SOCIAL;,2.0161E+13,1,0,0,0,0,2016,10,04,10/4/16 22:00
0.900900901,contacto-latino.com,TAX_ECON_PRICE;ECON_STOCKMARKET;TAX_FNCACT;TAX_FNCACT_INVESTOR;EPU_ECONOMY_HISTORIC;,2.0161E+13,1,0,0,0,0,2016,10,04,10/4/16 22:30
-2.43902439,eyeontaiwan.com,TAX_ETHNICITY;TAX_ETHNICITY_TAIWANESE;DELAY;WB_698_TRADE;USPEC_UNCERTAINTY1;,2.0161E+13,0,0,0,0,0,2016,10,06,10/6/16 1:00
-1.632653061,investopedia.com,,2.0161E+13,0,0,0,0,0,2016,10,05,10/5/16 20:15
2.48447205,yahoo.com,,2.0161E+13,0,0,0,0,0,2016,10,11,10/11/16 21:30
0.715563506,foxbusiness.com,TAX_FNCACT;TAX_FNCACT_FOOL;TAX_FNCACT_MANUFACTURER;TAX_FNCACT_ANALYSTS;TAX_ECON_PRICE;WB_1160_SHOCKS_AND_VULNERABILITY;WB_695_POVERTY;TAX_FNCACT_CFO;EPU_ECONOMY_HISTORIC;UNGP_FORESTS_RIVERS_OCEANS;WB_1921_PRIVATE_SECTOR_DEVELOPMENT;WB_405_BUSINESS_CLIMATE;WB_2530_BUSINESS_ENVIRONMENT;CLOSURE;USPEC_POLICY1;EPU_POLICY;EPU_POLICY_SPENDING;WB_2670_JOBS;WB_1467_EDUCATION_FOR_ALL;WB_470_EDUCATION;WB_2131_EMPLOYABILITY_SKILLS_AND_JOBS;WB_1484_EDUCATION_SKILLS_DEVELOPMENT_AND_LABOR_MARKET;DELAY;USPEC_UNCERTAINTY1;CRISISLEX_C04_LOGISTICS_TRANSPORT;MANMADE_DISASTER_IMPLIED;TAX_FNCACT_DRIVER;AFFECT;TAX_FNCACT_ANALYST;TAX_FNCACT_CEO;WB_346_COMPETITIVE_INDUSTRIES;WB_818_INDUSTRY_POLICY_AND_REAL_SECTORS;WB_1281_MANUFACTURING;ECON_STOCKMARKET;EPU_POLICY_POLICY;EPU_CATS_REGULATION;,2.01607E+13,1,0,0,0,0,2016,07,06,7/6/16 15:45
-1.581027668,streetupdates.com,TAX_FNCACT;TAX_FNCACT_ANALYSTS;ECON_STOCKMARKET;WB_698_TRADE;TAX_FNCACT_ANALYST;TAX_ECON_PRICE;TAX_DISEASE;TAX_DISEASE_OVERWEIGHT;WB_1406_DISEASES;WB_1435_OBESITY;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY;WB_1150_VOLATILITY;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT;,2.01609E+13,1,0,0,0,0,2016,09,26,9/26/16 20:00
2.258064516,dailypolitical.com,TAX_FNCACT;TAX_FNCACT_ANALYSTS;TAX_ECON_PRICE;TAX_FNCACT_MANUFACTURER;EPU_ECONOMY_HISTORIC;LEADER;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;TAX_FNCACT_VICE_PRESIDENT;EPU_CATS_REGULATION;EPU_CATS_FINANCIAL_REGULATION;TAX_FNCACT_INSIDERS;WB_439_MACROECONOMIC_AND_STRUCTURAL_POLICIES;WB_829_FISCAL_DECENTRALIZATION;WB_874_LOCAL_FINANCE;WB_877_ASSET_MANAGEMENT;WB_445_FISCAL_POLICY;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_SWEDISH;RETIREMENT;WB_336_NON_BANK_FINANCIAL_INSTITUTIONS;WB_1920_FINANCIAL_SECTOR_DEVELOPMENT;WB_332_CAPITAL_MARKETS;WB_611_PENSION_FUNDS;TAX_FNCACT_ANALYST;,2.01609E+13,0,0,0,0,1,2016,09,20,9/20/16 11:15
0.343642612,channelnewsasia.com,TAX_ECON_PRICE;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;EPU_ECONOMY_HISTORIC;TAX_FNCACT;TAX_FNCACT_CEO;WB_2670_JOBS;WB_1467_EDUCATION_FOR_ALL;WB_470_EDUCATION;WB_2131_EMPLOYABILITY_SKILLS_AND_JOBS;WB_1484_EDUCATION_SKILLS_DEVELOPMENT_AND_LABOR_MARKET;,2.01609E+13,0,0,0,0,0,2016,09,26,9/26/16 7:15
0.343642612,channelnewsasia.com,TAX_ECON_PRICE;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;EPU_ECONOMY_HISTORIC;TAX_FNCACT;TAX_FNCACT_CEO;WB_2670_JOBS;WB_1467_EDUCATION_FOR_ALL;WB_470_EDUCATION;WB_2131_EMPLOYABILITY_SKILLS_AND_JOBS;WB_1484_EDUCATION_SKILLS_DEVELOPMENT_AND_LABOR_MARKET;,2.01609E+13,0,0,0,0,0,2016,09,26,9/26/16 8:00
0.673400673,benzinga.com,UNGP_FORESTS_RIVERS_OCEANS;TAX_DISEASE;TAX_DISEASE_OVERWEIGHT;WB_1406_DISEASES;WB_1435_OBESITY;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY;TAX_ECON_PRICE;TAX_FNCACT;TAX_FNCACT_ANALYST;DELAY;USPEC_UNCERTAINTY1;ECON_STOCKMARKET;EPU_CATS_MIGRATION_FEAR_MIGRATION;,2.01606E+13,1,0,0,0,0,2016,06,30,6/30/16 14:30
-1.240694789,fool.com,ECON_STOCKMARKET;TAX_FNCACT;TAX_FNCACT_ANALYSTS;TAX_ECON_PRICE;TAX_FNCACT_ANALYST;DISASTER_FIRE;CRISISLEX_T01_CAUTION_ADVICE;TAX_FNCACT_CEO;SHORTAGE;WB_137_WATER;WB_988_LEVEES;WB_141_WATER_RESOURCES_MANAGEMENT;WB_1000_WATER_MANAGEMENT_STRUCTURES;UNGP_FORESTS_RIVERS_OCEANS;WB_1921_PRIVATE_SECTOR_DEVELOPMENT;WB_346_COMPETITIVE_INDUSTRIES;WB_818_INDUSTRY_POLICY_AND_REAL_SECTORS;WB_1281_MANUFACTURING;TAX_FNCACT_LEADER;TAX_FNCACT_FOOL;WB_2433_CONFLICT_AND_VIOLENCE;WB_2465_REVOLUTIONARY_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2462_POLITICAL_VIOLENCE_AND_WAR;USPEC_POLICY1;EPU_POLICY;EPU_POLICY_POLICY;,2.01609E+13,1,0,0,0,1,2016,09,03,9/3/16 0:45
1.324503311,247wallst.com,TAX_FNCACT;TAX_FNCACT_ANALYSTS;ECON_STOCKMARKET;WB_698_TRADE;TAX_ECON_PRICE;TAX_FNCACT_ANALYST;EPU_ECONOMY_HISTORIC;TAX_DISEASE;TAX_DISEASE_OVERWEIGHT;WB_1406_DISEASES;WB_1435_OBESITY;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY;WB_1921_PRIVATE_SECTOR_DEVELOPMENT;WB_346_COMPETITIVE_INDUSTRIES;WB_818_INDUSTRY_POLICY_AND_REAL_SECTORS;WB_1281_MANUFACTURING;ECON_EARNINGSREPORT;,2.01609E+13,1,0,0,0,0,2016,09,10,9/10/16 17:45
0.702247191,investopedia.com,SOC_EMERGINGTECH;ECON_STOCKMARKET;WB_698_TRADE;TAX_FNCACT;TAX_FNCACT_ANALYSTS;TAX_ECON_PRICE;TAX_DISEASE;TAX_DISEASE_OVERWEIGHT;WB_1406_DISEASES;WB_1435_OBESITY;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY;EPU_ECONOMY_HISTORIC;ECON_EARNINGSREPORT;,2.01609E+13,1,0,0,0,0,2016,09,13,9/13/16 1:45
-2.544529262,247wallst.com,ECON_EARNINGSREPORT;TAX_ECON_PRICE;TAX_FNCACT;TAX_FNCACT_ANALYSTS;ECON_DEBT;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT;WB_450_DEBT;DELAY;USPEC_UNCERTAINTY1;CRISISLEX_C04_LOGISTICS_TRANSPORT;EPU_UNCERTAINTY;EPU_ECONOMY_HISTORIC;WB_698_TRADE;TAX_FNCACT_ANALYST;,2.0161E+13,1,0,0,0,0,2016,10,05,10/5/16 16:15
-1.385681293,fool.com,TAX_FNCACT;TAX_FNCACT_MANUFACTURER;ECON_STOCKMARKET;TAX_FNCACT_ANALYST;CRISISLEX_C03_WELLBEING_HEALTH;CRISISLEX_T02_INJURED;TAX_ECON_PRICE;TAX_FNCACT_ANALYSTS;SHORTAGE;TAX_FNCACT_FOOL;WB_2433_CONFLICT_AND_VIOLENCE;WB_2465_REVOLUTIONARY_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2462_POLITICAL_VIOLENCE_AND_WAR;USPEC_POLICY1;EPU_POLICY;EPU_POLICY_POLICY;TAX_FNCACT_INVESTOR;MEDIA_SOCIAL;,2.01606E+13,1,0,0,0,0,2016,06,23,6/23/16 22:30
-0.392156863,finanznachrichten.de,ECON_STOCKMARKET;WB_1150_VOLATILITY;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT;EPU_ECONOMY_HISTORIC;MOVEMENT_GENERAL;TAX_ECON_PRICE;TAX_FNCACT;TAX_FNCACT_ANALYST;,2.01609E+13,1,0,0,0,0,2016,09,30,9/30/16 15:30
0.468384075,investors.com,TAX_FNCACT;TAX_FNCACT_ANALYSTS;ECON_STOCKMARKET;WB_1921_PRIVATE_SECTOR_DEVELOPMENT;WB_346_COMPETITIVE_INDUSTRIES;WB_818_INDUSTRY_POLICY_AND_REAL_SECTORS;WB_1281_MANUFACTURING;EPU_ECONOMY_HISTORIC;TAX_FNCACT_ANALYST;TAX_ECON_PRICE;WB_698_TRADE;,2.01609E+13,1,0,0,0,0,2016,09,30,9/30/16 20:30
